-2.194457054138183594e+00,1.005187630653381348e+00
-1.750118851661682129e+00,-1.644285798072814941e+00
-1.926762342453002930e+00,-1.257283091545104980e-01
1.795926570892333984e+00,-3.503495454788208008e-02
-1.263344407081604004e+00,8.346714377403259277e-01
-1.810449719429016113e+00,-1.155845046043395996e+00
-1.685734748840332031e+00,2.018244266510009766e-01
7.410807609558105469e+00,-3.090703487396240234e+00
-4.101273119449615479e-01,2.090493589639663696e-01
-2.238148212432861328e+00,1.137159466743469238e+00
1.121374320983886719e+01,3.808969497680664062e+00
-2.115731716156005859e+00,-9.020718932151794434e-01
1.863714218139648438e+01,6.222897171974182129e-01
-1.359803795814514160e+00,5.218079090118408203e-01
-1.994038820266723633e+00,3.150540888309478760e-01
-3.165556669235229492e+00,7.172011733055114746e-01
-2.047530174255371094e+00,-1.612333506345748901e-01
-2.020528078079223633e+00,2.583917081356048584e-01
-2.143873125314712524e-01,6.175037026405334473e-01
-1.404484152793884277e+00,-5.364809632301330566e-01
4.061644971370697021e-01,6.888932585716247559e-01
-1.844818592071533203e+00,7.740650177001953125e-01
-2.947976589202880859e-01,1.331552505493164062e+00
-4.315747022628784180e-01,-1.459060013294219971e-01
1.693738174438476562e+01,2.174635887145996094e+00
-1.907561540603637695e+00,-9.524701833724975586e-01
-1.915725350379943848e+00,2.587049901485443115e-01
3.053634405136108398e+00,-7.622816562652587891e-01
-3.158530473709106445e+00,4.626405239105224609e-01
-2.541673183441162109e+00,-1.787692308425903320e-01
-1.625161886215209961e+00,-2.584101557731628418e-01
-4.197159767150878906e+00,5.513737797737121582e-01
-1.631859302520751953e+00,5.669898986816406250e-01
-1.210767626762390137e+00,8.994936943054199219e-01
-1.021958827972412109e+00,-1.004898428916931152e+00
2.244640886783599854e-02,-7.737882733345031738e-01
3.382246255874633789e+00,-2.785976409912109375e+00
2.240316569805145264e-01,-1.767083555459976196e-01
7.632782459259033203e-01,-1.485720425844192505e-01
-3.473714351654052734e+00,3.011526167392730713e-01
-1.245589494705200195e+00,-1.167403385043144226e-01
1.362320661544799805e+00,1.921636343002319336e+00
1.515728950500488281e+00,4.095728099346160889e-01
8.883883476257324219e+00,-8.848879337310791016e-01
-2.017745018005371094e+00,2.281416766345500946e-02
-2.786244451999664307e-01,1.753355935215950012e-02
-1.105939626693725586e+00,6.631886959075927734e-01
2.794248163700103760e-01,-1.479293942451477051e+00
-1.893653273582458496e-01,1.576421856880187988e-01
-1.505926370620727539e+00,1.399624347686767578e+00
-1.465682268142700195e+00,-1.238943487405776978e-01
-1.913685560226440430e+00,1.140574336051940918e+00
6.667338371276855469e+00,4.736347198486328125e+00
2.146757990121841431e-01,2.810814380645751953e-01
-3.225734710693359375e+00,8.102815747261047363e-01
-1.703189134597778320e+00,4.709796905517578125e-01
6.625709056854248047e+00,-6.997510433197021484e+00
-3.770244419574737549e-01,2.455856651067733765e-01
2.486219406127929688e+00,-2.161153078079223633e+00
3.647443532943725586e+00,-1.638378381729125977e+00
-1.282634735107421875e+00,-5.878117084503173828e-01
-1.987114429473876953e+00,1.057406306266784668e+00
-1.373887419700622559e+00,5.274273082613945007e-02
-4.354401588439941406e+00,5.833721756935119629e-01
-6.327065825462341309e-01,-5.955075025558471680e-01
1.027704524993896484e+01,-7.576393485069274902e-01
-1.934011220932006836e+00,-9.587174654006958008e-01
4.355497360229492188e+00,-7.751415967941284180e-01
-1.295092582702636719e+00,1.246351599693298340e+00
-1.243392229080200195e+00,8.574371933937072754e-01
-2.799472212791442871e-01,-1.511089801788330078e+00
1.906788468360900879e+00,-1.275971293449401855e+00
-1.148077249526977539e+00,-1.359953641891479492e+00
-3.478117883205413818e-01,-3.159114420413970947e-01
1.151911020278930664e+00,7.425559163093566895e-01
-1.339901536703109741e-01,-9.794528037309646606e-02
-8.011888265609741211e-01,-4.377918541431427002e-01
-8.916703611612319946e-02,-3.221606612205505371e-01
-1.387006521224975586e+00,-1.911541581153869629e+00
-1.982738733291625977e+00,1.450745105743408203e+00
-2.082920312881469727e+00,1.002472758293151855e+00
6.000868678092956543e-01,4.781738817691802979e-01
-1.726624011993408203e+00,-4.331732690334320068e-01
-1.742525935173034668e+00,1.371190190315246582e+00
-1.463267207145690918e+00,2.958631217479705811e-01
-1.109470605850219727e+00,6.322210282087326050e-02
-2.071866989135742188e+00,-7.173296809196472168e-01
-1.246640801429748535e+00,4.147994816303253174e-01
-2.394804954528808594e+00,-2.223729640245437622e-01
-1.475619196891784668e+00,1.576463431119918823e-01
-3.437844276428222656e+00,7.449046373367309570e-01
-2.316925287246704102e+00,-4.676815271377563477e-01
-1.248875498771667480e+00,6.099619865417480469e-01
-2.668458700180053711e+00,7.099767923355102539e-01
-1.884137153625488281e+00,1.392911225557327271e-01
-4.156782150268554688e+00,5.538922548294067383e-01
-1.595541119575500488e+00,1.037550568580627441e+00
-2.224081754684448242e+00,-1.101909160614013672e+00
6.167978644371032715e-01,-6.289573907852172852e-01
-1.568655729293823242e+00,2.058448046445846558e-01
2.212401628494262695e+00,1.197406172752380371e+00
-4.954382777214050293e-02,9.438100457191467285e-01
1.014310359954833984e+01,-2.856184959411621094e+00
-1.991780042648315430e+00,3.502552807331085205e-01
7.349874377250671387e-01,3.227740824222564697e-01
-1.511011481285095215e+00,9.813669919967651367e-01
-1.291875243186950684e+00,3.970526754856109619e-01
-7.607829570770263672e-01,6.188141107559204102e-01
-3.358213603496551514e-01,-6.504883170127868652e-01
-1.743962764739990234e+00,-1.035742640495300293e+00
-1.860194921493530273e+00,-4.333268478512763977e-02
-2.289209604263305664e+00,4.617289006710052490e-01
-2.153159618377685547e+00,-1.650249511003494263e-01
-2.053148508071899414e+00,-1.798611164093017578e+00
-1.308892607688903809e+00,5.487227067351341248e-02
-1.445693969726562500e+00,-1.938226819038391113e+00
-1.915433883666992188e+00,3.165500760078430176e-01
-2.318129062652587891e+00,-9.321281909942626953e-01
-1.402500987052917480e+00,-1.060321331024169922e+00
-1.652841806411743164e+00,-1.144059658050537109e+00
-2.387064218521118164e+00,2.816224098205566406e-01
-1.687678217887878418e+00,-9.488060474395751953e-01
-2.036707401275634766e+00,8.662115335464477539e-01
-2.296969175338745117e+00,-1.404174268245697021e-01
-6.171566247940063477e-01,-4.514132142066955566e-01
-2.203380346298217773e+00,2.414081245660781860e-01
9.471964836120605469e+00,-7.495954513549804688e+00
-1.343734979629516602e+00,2.393656373023986816e-01
-2.077560663223266602e+00,-1.217514991760253906e+00
-4.996993243694305420e-01,8.970714807510375977e-01
-1.990213036537170410e+00,1.698306947946548462e-01
-2.224456548690795898e+00,9.019391983747482300e-02
-2.000958204269409180e+00,8.152630180120468140e-02
6.817975997924804688e+00,-6.906072616577148438e+00
-1.290075302124023438e+00,3.648780584335327148e-01
-2.320405006408691406e+00,-4.718537330627441406e-01
-1.925010800361633301e+00,-1.478952407836914062e+00
-1.970530867576599121e+00,-4.730939865112304688e-01
8.251165390014648438e+00,-6.976011753082275391e+00
-1.329927921295166016e+00,-8.951300978660583496e-01
-2.294654130935668945e+00,-4.585194587707519531e-01
-1.372744083404541016e+00,9.847615659236907959e-02
-1.773504734039306641e+00,-2.078026533126831055e+00
-1.959458231925964355e+00,-7.247515320777893066e-01
-1.974506497383117676e+00,6.261740326881408691e-01
-3.125123500823974609e+00,7.733069658279418945e-01
-2.476372957229614258e+00,-3.365334868431091309e-01
-5.966818332672119141e-01,-9.222754836082458496e-01
-1.532370686531066895e+00,2.550085783004760742e-01
1.374518275260925293e+00,-1.469034314155578613e+00
6.110223531723022461e-01,7.181487232446670532e-02
-2.199184894561767578e+00,-1.630887091159820557e-01
-1.532388210296630859e+00,5.010609626770019531e-01
-1.974799633026123047e+00,-6.391324996948242188e-01
-1.117882847785949707e+00,-8.620957285165786743e-02
1.686888694763183594e+01,1.684245944023132324e+00
1.273390531539916992e+00,9.215577691793441772e-02
-1.923697948455810547e+00,1.555010080337524414e+00
-1.597821950912475586e+00,1.722317375242710114e-02
-1.281278848648071289e+00,1.058482050895690918e+00
-3.112405061721801758e+00,1.737518161535263062e-01
-1.813683986663818359e+00,-7.847682237625122070e-01
-2.024198770523071289e+00,9.327191114425659180e-01
-5.648498535156250000e-01,3.961520195007324219e-01
-1.546937942504882812e+00,-9.671287536621093750e-01
-2.051476955413818359e+00,-2.905676960945129395e-01
-1.686040870845317841e-02,4.705031216144561768e-01
-2.666208028793334961e+00,-1.269330978393554688e+00
5.633036136627197266e+00,-2.105683803558349609e+00
-7.540295720100402832e-01,-5.808272957801818848e-02
-4.331899285316467285e-01,-1.323870658874511719e+00
6.888725757598876953e+00,-4.235292434692382812e+00
-1.913364529609680176e+00,-6.900040507316589355e-01
-1.382288455963134766e+00,-6.360712647438049316e-02
-2.946644648909568787e-02,-2.209373235702514648e+00
-1.793781518936157227e+00,-8.035608530044555664e-01
-1.146032094955444336e+00,-5.028577446937561035e-01
3.857633590698242188e+00,1.833318322896957397e-01
-2.047039270401000977e+00,8.935410529375076294e-02
-1.847639560699462891e+00,1.548568844795227051e+00
-1.137166023254394531e+00,-1.856908351182937622e-01
-2.033321857452392578e+00,2.181595414876937866e-01
